axial trapping frequency (MHz) 	 velocity(m/s) 	 ion collided with 	 angleXY(rads) 	 angleZ(rads) 	 collision offset(m) 	 reorder? (1 is reorder 2 is ejection) 
3141592.653589793	694.1441441441441	3	-0.7457315894884862	0.42839899821678995	-6.934673366834171e-10	0
3141592.653589793	1164.8648648648648	2	-1.5707963267948966	0.3649324799624507	6.532663316582913e-10	1
3141592.653589793	1045.9459459459458	3	-1.0313309216330129	-1.5390630676677268	-8.14070351758794e-10	2
3141592.653589793	2359.009009009009	3	-0.5870652938526381	-0.26973270258094173	-1.35678391959799e-09	0
3141592.653589793	1888.2882882882882	3	-0.7457315894884862	-0.079333147817924	-1.1155778894472362e-09	0
3141592.653589793	2502.702702702703	2	1.5707963267948966	0.6187985529798077	1.3567839195979898e-09	1
3141592.653589793	2705.8558558558557	1	0.3331992208352812	-1.5073298085405573	2.3115577889447236e-10	0
3141592.653589793	624.7747747747748	2	0.015866629563584977	0.14279966607226346	-9.346733668341709e-10	0
3141592.653589793	713.9639639639639	3	-0.936131144251504	1.2534637355232006	-6.733668341708544e-10	2
3141592.653589793	1011.2612612612612	3	0.9043978851243346	1.2534637355232006	-1.8190954773869348e-09	0
3141592.653589793	1809.009009009009	1	-0.5235987755982987	1.0947974398873521	-1.9798994974874372e-09	1
3141592.653589793	1060.8108108108108	2	1.2217304763960306	1.126530699014522	-5.527638190954775e-10	0
3141592.653589793	842.7927927927929	3	0.7457315894884862	0.5870652938526382	-9.346733668341709e-10	0
3141592.653589793	1402.7027027027027	3	-1.0630641807601826	-0.5553320347254684	-1.2361809045226131e-09	1
3141592.653589793	1823.873873873874	3	-0.9678644033786736	-1.5707963267948966	1.7587939698492463e-09	2
3141592.653589793	2770.2702702702704	2	-0.4918655164711292	-0.5870652938526381	1.5778894472361808e-09	0
3141592.653589793	2314.4144144144143	1	-0.2062661843266025	1.28519699465037	9.949748743718591e-10	2
3141592.653589793	2170.7207207207207	1	-0.047599888690754266	-0.7774648486156558	-1.1055276381909546e-10	0
3141592.653589793	887.3873873873874	1	-0.11106640694509373	-0.936131144251504	1.798994974874372e-09	0
3141592.653589793	1303.6036036036037	1	0.6505318121069776	-0.2062661843266025	1.4773869346733667e-09	2
3141592.653589793	1724.7747747747749	3	1.28519699465037	-1.348663512904709	-5.929648241206031e-10	1
3141592.653589793	575.2252252252252	3	1.0947974398873521	0.39666573908962044	1.0954773869346736e-09	0
3141592.653589793	2344.1441441441443	3	-0.23799944345377222	0.26973270258094195	-1.5376884422110554e-09	2
3141592.653589793	1685.1351351351352	2	0.015866629563584977	1.5073298085405575	-1.2361809045226131e-09	0
3141592.653589793	3434.2342342342345	3	0.7774648486156561	0.4601322573439597	-1.035175879396985e-09	2
3141592.653589793	2795.045045045045	3	1.5707963267948966	0.11106640694509373	3.9195979899497504e-10	2
3141592.653589793	2363.963963963964	1	1.2534637355232006	1.2217304763960306	1.7788944723618092e-09	0
3141592.653589793	2274.774774774775	1	-0.7774648486156558	1.443863290286218	8.341708542713569e-10	2
3141592.653589793	1472.0720720720722	3	0.9678644033786736	-0.26973270258094173	1.4773869346733667e-09	2
3141592.653589793	2354.054054054054	2	0.6822650712341471	0.23799944345377222	-7.035175879396969e-11	1
3141592.653589793	907.2072072072073	1	-0.6505318121069773	-0.9995976625058433	-8.542713567839198e-10	2
3141592.653589793	3954.5045045045044	1	1.348663512904709	1.443863290286218	9.547738693467338e-10	0
3141592.653589793	2844.5945945945946	1	0.39666573908962044	-1.4121300311590483	-2e-09	0
3141592.653589793	922.072072072072	2	0.015866629563584977	-1.5707963267948966	-1.4371859296482414e-09	1
3141592.653589793	2081.5315315315315	2	1.031330921633013	0.5553320347254687	-1.6582914572864323e-09	1
3141592.653589793	951.8018018018018	1	-0.7139983303613165	-0.936131144251504	-6.934673366834171e-10	1
3141592.653589793	1239.1891891891892	1	-0.9043978851243344	-0.6505318121069773	1.135678391959799e-09	1
3141592.653589793	1922.972972972973	1	-0.7457315894884862	0.17453292519943298	1.798994974874372e-09	2
3141592.653589793	1704.954954954955	1	-0.4918655164711292	1.189997217268861	9.547738693467338e-10	2
3141592.653589793	1903.1531531531532	2	-0.17453292519943298	-0.7457315894884862	8.14070351758794e-10	1
3141592.653589793	783.3333333333334	3	1.2534637355232006	0.5870652938526382	5.929648241206031e-10	0
3141592.653589793	1888.2882882882882	3	-0.42839899821678995	-1.2217304763960306	-3.7185929648241215e-10	0
3141592.653589793	1397.7477477477478	3	-1.2851969946503699	0.42839899821678995	1.6381909547738694e-09	2
3141592.653589793	2299.5495495495497	1	1.0947974398873521	-0.5870652938526381	3.316582914572864e-10	2
3141592.653589793	1967.5675675675675	2	1.475596549413388	-0.9678644033786736	-1.0552763819095478e-09	0
3141592.653589793	1561.2612612612613	1	-0.14279966607226324	1.539063067667727	9.547738693467338e-10	0
3141592.653589793	1343.2432432432433	2	-0.079333147817924	-0.015866629563584755	1.5376884422110554e-09	0
3141592.653589793	2869.3693693693695	3	-0.7139983303613165	0.5553320347254687	-1.708542713567839e-10	0
3141592.653589793	2909.009009009009	2	1.475596549413388	0.26973270258094195	-1.0552763819095478e-09	0
3141592.653589793	1818.918918918919	2	-0.17453292519943298	-1.1265306990145216	-1.2160804020100505e-09	0
3141592.653589793	2507.6576576576576	1	0.5553320347254687	0.11106640694509373	7.035175879396969e-11	0
3141592.653589793	1179.7297297297298	2	0.3649324799624507	-1.2851969946503699	-4.723618090452262e-10	0
3141592.653589793	778.3783783783783	1	0.4601322573439597	-0.5235987755982987	1.035175879396985e-09	0
3141592.653589793	2383.7837837837837	1	1.189997217268861	0.8409313668699951	4.522613065326633e-10	2
3141592.653589793	2552.252252252252	3	1.4121300311590486	0.9361311442515041	2.914572864321606e-10	0
3141592.653589793	1595.945945945946	3	-1.0630641807601826	1.5707963267948966	-1.1155778894472362e-09	2
3141592.653589793	1234.2342342342342	2	1.4121300311590486	-1.2851969946503699	5.326633165829144e-10	1
3141592.653589793	2879.2792792792793	1	1.380396772031879	-1.3169302537775396	9.045226130653257e-11	0
3141592.653589793	1467.1171171171172	1	0.7774648486156561	-0.9043978851243344	-1.4974874371859296e-09	0
3141592.653589793	1675.2252252252251	2	-1.3803967720318788	-0.30146596170811146	-6.532663316582915e-10	1
3141592.653589793	1412.6126126126126	1	-0.9043978851243344	0.8091981077428256	1.015075376884422e-09	1
3141592.653589793	3627.4774774774774	1	-0.9043978851243344	-0.42839899821678995	1.6984924623115577e-09	2
3141592.653589793	1036.036036036036	2	-0.015866629563584755	0.42839899821678995	1.909547738693466e-10	0
3141592.653589793	1392.7927927927929	3	-0.8409313668699951	0.4601322573439597	-1.4170854271356785e-09	2
3141592.653589793	2661.261261261261	2	-1.1265306990145216	-0.3966657390896202	1.4773869346733667e-09	1
3141592.653589793	2002.2522522522522	2	-0.079333147817924	1.1582639581416916	-9.748743718592967e-10	2
3141592.653589793	664.4144144144144	3	-1.3169302537775396	-1.3169302537775396	-6.934673366834171e-10	2
3141592.653589793	639.6396396396397	2	-0.42839899821678995	-0.46013225734395946	-1.4170854271356785e-09	2
3141592.653589793	1011.2612612612612	1	0.11106640694509373	-1.0313309216330129	-9.346733668341709e-10	1
3141592.653589793	2418.4684684684685	2	-1.3803967720318788	-1.348663512904709	1.1758793969849247e-09	2
3141592.653589793	1913.063063063063	2	-0.6822650712341469	0.4601322573439597	1.6381909547738694e-09	1
3141592.653589793	976.5765765765766	1	-1.0630641807601826	-0.8726646259971648	-1.1557788944723618e-09	0
3141592.653589793	2022.0720720720722	2	-0.23799944345377222	-0.6505318121069773	-1.0552763819095478e-09	0
3141592.653589793	1799.099099099099	3	-1.348663512904709	0.26973270258094195	-6.733668341708544e-10	0
3141592.653589793	1189.6396396396397	3	-0.9043978851243344	-1.0947974398873521	-1.1155778894472362e-09	1
3141592.653589793	1769.3693693693695	2	0.8091981077428256	-0.11106640694509373	-1.6381909547738694e-09	0
3141592.653589793	2596.846846846847	3	1.539063067667727	0.4601322573439597	1.1758793969849247e-09	2
3141592.653589793	961.7117117117117	3	0.30146596170811146	0.8409313668699951	2.1105527638190948e-10	0
3141592.653589793	2676.126126126126	1	-0.8726646259971648	-0.11106640694509373	-5.125628140703517e-10	0
3141592.653589793	3340.09009009009	3	0.5235987755982991	-1.0313309216330129	5.728643216080402e-10	1
3141592.653589793	2354.054054054054	3	-1.2534637355232003	1.0630641807601826	1.4974874371859296e-09	1
3141592.653589793	1675.2252252252251	1	0.6187985529798077	1.0947974398873521	-1.8190954773869348e-09	0
3141592.653589793	1804.054054054054	1	-0.8726646259971648	0.23799944345377222	1.1959798994974876e-09	0
3141592.653589793	2884.2342342342345	1	0.9995976625058436	1.28519699465037	-1.6180904522613065e-09	1
3141592.653589793	1719.8198198198197	2	-1.189997217268861	0.9995976625058436	1.6984924623115577e-09	0
3141592.653589793	1878.3783783783783	2	0.9678644033786736	1.0947974398873521	1.015075376884422e-09	0
3141592.653589793	634.6846846846847	3	1.5707963267948966	0.6505318121069776	-1.8592964824120603e-09	0
3141592.653589793	956.7567567567568	3	-0.936131144251504	-1.0630641807601826	-1.6381909547738694e-09	2
3141592.653589793	1481.981981981982	1	0.9995976625058436	-0.14279966607226324	7.537688442211053e-10	0
3141592.653589793	1095.4954954954956	3	-1.3169302537775396	0.6187985529798077	1.909547738693466e-10	0
3141592.653589793	1001.3513513513514	3	-1.189997217268861	0.9678644033786736	1.6381909547738694e-09	2
3141592.653589793	2309.4594594594596	3	0.4601322573439597	0.4601322573439597	-1.4371859296482414e-09	2
3141592.653589793	1065.7657657657658	3	-1.3169302537775396	0.3649324799624507	-1.899497487437186e-09	1
3141592.653589793	936.936936936937	1	-0.8091981077428254	-0.5235987755982987	1.7587939698492463e-09	0
3141592.653589793	1407.6576576576576	1	-0.7774648486156558	-1.0630641807601826	-1.4974874371859296e-09	0
3141592.653589793	2368.9189189189187	1	-1.2217304763960306	0.3649324799624507	-1.7185929648241208e-09	2
3141592.653589793	2666.2162162162163	2	-0.333199220835281	-1.3169302537775396	4.924623115577891e-10	1
3141592.653589793	1937.837837837838	3	0.8726646259971647	0.6505318121069776	4.924623115577891e-10	0
3141592.653589793	2235.135135135135	1	1.28519699465037	0.6505318121069776	3.115577889447235e-10	2
3141592.653589793	936.936936936937	3	-0.3649324799624507	1.443863290286218	5.527638190954773e-10	0
3141592.653589793	1918.018018018018	3	0.17453292519943298	0.39666573908962044	-3.015075376884433e-11	0
3141592.653589793	2061.711711711712	1	0.3331992208352812	1.1582639581416916	1.5175879396984925e-09	0
3141592.653589793	2497.747747747748	1	-1.348663512904709	1.475596549413388	-7.537688442211055e-10	0
3141592.653589793	1590.990990990991	2	-1.5073298085405573	0.07933314781792422	-8.14070351758794e-10	0
3141592.653589793	1947.7477477477478	3	-0.3649324799624507	-1.0313309216330129	6.934673366834171e-10	0
3141592.653589793	966.6666666666666	3	-0.7139983303613165	-1.5707963267948966	8.944723618090451e-10	1
3141592.653589793	2735.5855855855857	1	-1.3169302537775396	-0.14279966607226324	9.14572864321608e-10	0
3141592.653589793	1982.4324324324325	1	0.7774648486156561	-0.936131144251504	3.7185929648241215e-10	0
3141592.653589793	2210.3603603603606	1	1.3169302537775396	-1.1582639581416914	-6.13065326633166e-10	1
3141592.653589793	822.972972972973	3	-1.5707963267948966	-1.2534637355232003	9.748743718592967e-10	2
3141592.653589793	1343.2432432432433	3	-1.5073298085405573	-0.9043978851243344	-4.522613065326633e-10	2
3141592.653589793	1838.7387387387387	3	0.6822650712341471	0.07933314781792422	-1.5175879396984925e-09	0
3141592.653589793	1997.2972972972973	2	1.5707963267948966	0.23799944345377222	1.6783919597989952e-09	1
3141592.653589793	2284.6846846846847	1	-1.3803967720318788	-0.079333147817924	1.1055276381909546e-10	2
3141592.653589793	2066.666666666667	2	-1.0947974398873521	0.3331992208352812	7.1356783919598e-10	1
3141592.653589793	2106.3063063063064	3	-0.30146596170811146	-0.079333147817924	-1.2763819095477387e-09	1
3141592.653589793	1789.1891891891892	1	1.2217304763960306	0.5553320347254687	1.4371859296482414e-09	2
3141592.653589793	2443.2432432432433	2	-1.2217304763960306	0.9678644033786736	-1.5577889447236183e-09	2
3141592.653589793	2363.963963963964	2	-0.079333147817924	-0.6822650712341469	-1.919597989949749e-09	2
3141592.653589793	1675.2252252252251	2	0.6187985529798077	0.14279966607226346	1.3768844221105527e-09	1
3141592.653589793	2458.108108108108	1	1.1582639581416916	0.26973270258094195	-3.115577889447237e-10	1
3141592.653589793	2567.1171171171172	1	0.9361311442515041	0.07933314781792422	-1.5075376884422123e-10	1
3141592.653589793	1858.5585585585586	1	-1.1582639581416914	-1.0630641807601826	-3.115577889447237e-10	1
3141592.653589793	788.2882882882883	3	-1.5390630676677268	0.11106640694509373	4.321608040201004e-10	0
3141592.653589793	2596.846846846847	2	0.4918655164711292	1.126530699014522	1.708542713567837e-10	0
3141592.653589793	3597.747747747748	3	-0.9678644033786736	0.015866629563584977	1.8592964824120607e-09	2
3141592.653589793	604.9549549549549	2	-1.443863290286218	-0.8091981077428254	4.522613065326633e-10	2
3141592.653589793	2923.873873873874	3	0.3331992208352812	-0.8409313668699951	6.331658291457284e-10	2
3141592.653589793	1259.009009009009	2	1.443863290286218	-1.3169302537775396	-4.522613065326633e-10	2
3141592.653589793	1804.054054054054	2	1.5073298085405575	0.9043978851243346	8.743718592964822e-10	2
3141592.653589793	2210.3603603603606	1	-1.1265306990145216	-0.26973270258094173	6.934673366834171e-10	0
3141592.653589793	971.6216216216217	1	-0.079333147817924	0.04759988869075449	-2.1105527638190968e-10	2
3141592.653589793	1675.2252252252251	2	0.8091981077428256	0.6187985529798077	6.934673366834171e-10	0
3141592.653589793	1804.054054054054	1	0.26973270258094195	-0.42839899821678995	1.0552763819095478e-09	2
3141592.653589793	1903.1531531531532	2	-0.3649324799624507	-0.8091981077428254	1.6180904522613065e-09	1
3141592.653589793	852.7027027027027	1	0.7139983303613167	-0.6505318121069773	1.4773869346733667e-09	2
3141592.653589793	2973.4234234234236	3	-1.4121300311590483	0.9361311442515041	-1.2964824120603016e-09	0
3141592.653589793	1278.8288288288288	2	-1.0947974398873521	1.031330921633013	4.120603015075375e-10	2
3141592.653589793	1858.5585585585586	1	0.11106640694509373	-0.42839899821678995	1.4773869346733667e-09	1
3141592.653589793	1462.162162162162	2	-0.9995976625058433	0.7774648486156561	4.924623115577891e-10	0
3141592.653589793	1387.837837837838	1	0.4918655164711292	-1.4755965494133876	-1.5175879396984925e-09	1
3141592.653589793	2131.0810810810813	3	0.8726646259971647	0.3331992208352812	-1.919597989949749e-09	0
3141592.653589793	2309.4594594594596	2	1.3169302537775396	0.14279966607226346	8.14070351758794e-10	2
3141592.653589793	1937.837837837838	1	-0.3966657390896202	-0.8726646259971648	-2.5125628140703525e-10	0
3141592.653589793	1348.1981981981983	1	-1.4121300311590483	-1.1265306990145216	1.135678391959799e-09	0
3141592.653589793	1036.036036036036	1	1.2534637355232006	-0.3649324799624507	3.5175879396984926e-10	1
3141592.653589793	1700.0	1	1.189997217268861	1.348663512904709	1.2763819095477387e-09	0
3141592.653589793	1714.8648648648648	2	0.3649324799624507	0.23799944345377222	-7.336683417085429e-10	2
3141592.653589793	699.0990990990991	3	-0.015866629563584755	0.4601322573439597	1.5376884422110554e-09	1
3141592.653589793	520.7207207207207	2	-0.2062661843266025	1.3169302537775396	3.9195979899497504e-10	2
3141592.653589793	2210.3603603603606	2	-0.8409313668699951	-1.1265306990145216	-3.9195979899497504e-10	0
3141592.653589793	2894.1441441441443	2	-0.11106640694509373	1.2217304763960306	-1.0552763819095478e-09	1
3141592.653589793	2131.0810810810813	1	-1.3169302537775396	-1.1582639581416914	9.346733668341709e-10	1
3141592.653589793	263.06306306306305	3	-0.9043978851243344	0.7774648486156561	3.9195979899497504e-10	2
3141592.653589793	1343.2432432432433	1	-0.7774648486156558	1.1582639581416916	-1.9798994974874372e-09	0
3141592.653589793	565.3153153153153	2	-0.11106640694509373	1.539063067667727	1.5075376884422123e-10	0
3141592.653589793	887.3873873873874	3	-0.17453292519943298	1.5073298085405575	3.115577889447235e-10	2
3141592.653589793	1620.7207207207207	3	0.015866629563584977	-0.14279966607226324	-1.6582914572864323e-09	2
3141592.653589793	2195.4954954954956	2	1.380396772031879	1.539063067667727	-1.0954773869346736e-09	1
3141592.653589793	1992.3423423423424	3	-0.9995976625058433	-1.2217304763960306	1.015075376884422e-09	1
3141592.653589793	1006.3063063063063	3	-1.3169302537775396	0.7139983303613167	-9.748743718592967e-10	0
3141592.653589793	1427.4774774774776	3	0.9678644033786736	-0.3966657390896202	1.0753768844221107e-09	2
3141592.653589793	2378.828828828829	2	1.380396772031879	0.4601322573439597	1.3065326633165835e-10	0
3141592.653589793	2017.1171171171172	2	0.7774648486156561	-1.2534637355232003	1.3065326633165835e-10	2
3141592.653589793	1799.099099099099	1	-0.26973270258094173	0.5870652938526382	8.944723618090451e-10	1
3141592.653589793	1387.837837837838	3	-1.2534637355232003	-0.8409313668699951	1.8592964824120607e-09	0
3141592.653589793	1358.1081081081081	2	0.015866629563584977	0.8091981077428256	9.346733668341709e-10	0
3141592.653589793	2056.7567567567567	3	-1.0630641807601826	1.475596549413388	-1.2361809045226131e-09	0
3141592.653589793	2368.9189189189187	3	0.5235987755982991	0.8726646259971647	2.5125628140703525e-10	0
3141592.653589793	2304.5045045045044	1	-0.9678644033786736	0.9678644033786736	-3.015075376884433e-11	0
3141592.653589793	2458.108108108108	3	-0.4918655164711292	0.8409313668699951	-1.6381909547738694e-09	2
3141592.653589793	659.4594594594595	3	-0.3966657390896202	-0.015866629563584755	5.125628140703519e-10	1
3141592.653589793	1784.2342342342342	2	1.475596549413388	1.1582639581416916	-6.331658291457286e-10	0
3141592.653589793	3161.711711711712	3	-0.047599888690754266	0.5553320347254687	-1.2763819095477387e-09	1
3141592.653589793	1918.018018018018	2	0.17453292519943298	0.30146596170811146	3.316582914572864e-10	1
3141592.653589793	614.8648648648649	3	-0.7457315894884862	0.17453292519943298	1.1055276381909546e-10	1
3141592.653589793	1690.0900900900901	2	-0.17453292519943298	-1.348663512904709	1.8994974874371857e-09	0
3141592.653589793	2710.810810810811	3	1.031330921633013	1.126530699014522	-5.326633165829146e-10	1
3141592.653589793	1828.8288288288288	1	0.9043978851243346	0.7774648486156561	-5.728643216080402e-10	0
3141592.653589793	2854.5045045045044	1	0.9043978851243346	-0.5553320347254684	-5.326633165829146e-10	0
3141592.653589793	1590.990990990991	3	-0.9043978851243344	-1.189997217268861	-2.1105527638190968e-10	0
3141592.653589793	991.4414414414415	3	-0.7774648486156558	-1.5073298085405573	2.3115577889447236e-10	0
3141592.653589793	1600.900900900901	1	0.9678644033786736	-1.2851969946503699	-1.1557788944723618e-09	2
3141592.653589793	1021.1711711711712	2	-0.7139983303613165	1.443863290286218	-1.798994974874372e-09	2
3141592.653589793	793.2432432432432	3	-1.5073298085405573	0.30146596170811146	-1.0753768844221107e-09	0
3141592.653589793	2626.5765765765764	2	-1.3169302537775396	-0.936131144251504	9.547738693467338e-10	2
3141592.653589793	2700.900900900901	2	1.380396772031879	1.4121300311590486	8.743718592964822e-10	0
3141592.653589793	852.7027027027027	3	-1.5707963267948966	1.348663512904709	-1.0050251256281443e-11	2
3141592.653589793	1085.5855855855855	1	-0.14279966607226324	-1.3169302537775396	-1.1758793969849247e-09	0
3141592.653589793	1665.3153153153153	2	-0.047599888690754266	-0.8409313668699951	-1.4170854271356785e-09	1
3141592.653589793	1977.4774774774776	3	-1.2851969946503699	0.23799944345377222	2.7135678391959813e-10	2
3141592.653589793	1987.3873873873874	2	0.11106640694509373	0.30146596170811146	1.9195979899497486e-09	1
3141592.653589793	1239.1891891891892	3	-0.8409313668699951	-0.5870652938526381	7.035175879396969e-11	2
3141592.653589793	2383.7837837837837	3	-1.3169302537775396	0.17453292519943298	8.542713567839198e-10	1
3141592.653589793	332.43243243243245	1	1.380396772031879	-0.7457315894884862	1.4170854271356785e-09	0
3141592.653589793	4529.279279279279	3	-0.5870652938526381	-0.6505318121069773	1.9195979899497486e-09	0
3141592.653589793	1838.7387387387387	1	-0.8409313668699951	-0.46013225734395946	-5.0251256281407215e-11	1
3141592.653589793	1635.5855855855857	1	-1.0947974398873521	-0.8726646259971648	-2.914572864321608e-10	0
3141592.653589793	629.7297297297297	3	0.7139983303613167	-1.5707963267948966	-2.5125628140703525e-10	2
3141592.653589793	2646.3963963963965	3	0.6505318121069776	-1.1582639581416914	-7.537688442211055e-10	2
3141592.653589793	1957.6576576576576	3	-0.3966657390896202	0.8409313668699951	1.3969849246231156e-09	1
3141592.653589793	659.4594594594595	2	0.5235987755982991	1.031330921633013	-3.015075376884433e-11	0
3141592.653589793	922.072072072072	1	1.380396772031879	-0.9995976625058433	1.3165829145728645e-09	1
3141592.653589793	2408.5585585585586	2	0.26973270258094195	0.30146596170811146	-5.326633165829146e-10	0
3141592.653589793	2225.225225225225	1	1.1582639581416916	-0.42839899821678995	3.9195979899497504e-10	2
3141592.653589793	1789.1891891891892	2	0.5870652938526382	0.6822650712341471	-1.3366834170854274e-09	1
3141592.653589793	3250.900900900901	1	0.07933314781792422	-0.333199220835281	-1.1959798994974876e-09	2
3141592.653589793	1883.3333333333333	1	0.3331992208352812	0.4918655164711292	1.21608040201005e-09	2
3141592.653589793	1506.7567567567567	3	-0.14279966607226324	-0.23799944345377222	7.1356783919598e-10	0
3141592.653589793	367.1171171171171	2	-0.5553320347254684	-0.5235987755982987	-1.8391959798994977e-09	2
3141592.653589793	4212.1621621621625	1	-1.1582639581416914	0.9995976625058436	-1.7788944723618092e-09	0
3141592.653589793	758.5585585585586	2	-0.7774648486156558	-1.3803967720318788	6.532663316582913e-10	2
3141592.653589793	1283.7837837837837	2	0.6187985529798077	0.9361311442515041	1.0552763819095478e-09	2
3141592.653589793	946.8468468468468	2	1.126530699014522	-1.2534637355232003	-1.5075376884422123e-10	0
3141592.653589793	1249.099099099099	2	0.11106640694509373	-0.5235987755982987	-1.5376884422110554e-09	0
3141592.653589793	2581.981981981982	3	-1.1265306990145216	0.30146596170811146	-1.909547738693468e-10	0
3141592.653589793	674.3243243243244	1	-0.14279966607226324	0.8091981077428256	1.3768844221105527e-09	2
3141592.653589793	1883.3333333333333	3	0.8409313668699951	-0.5235987755982987	5.728643216080402e-10	1
3141592.653589793	2319.3693693693695	3	-0.11106640694509373	0.4918655164711292	-1.5376884422110554e-09	1
3141592.653589793	2844.5945945945946	3	-1.3803967720318788	-1.5707963267948966	1.5577889447236183e-09	1
3141592.653589793	2596.846846846847	1	-0.30146596170811146	-1.4755965494133876	3.7185929648241215e-10	0
3141592.653589793	927.027027027027	3	1.539063067667727	0.6505318121069776	7.537688442211053e-10	2
3141592.653589793	1982.4324324324325	1	-0.6505318121069773	-1.2217304763960306	1.7185929648241205e-09	1
3141592.653589793	2106.3063063063064	3	-0.5870652938526381	0.7139983303613167	-5.527638190954775e-10	1
3141592.653589793	1422.5225225225224	3	-0.6822650712341469	-0.7139983303613165	-1.6381909547738694e-09	2
3141592.653589793	1353.1531531531532	3	-0.26973270258094173	0.5553320347254687	1.0753768844221107e-09	1
3141592.653589793	936.936936936937	3	-0.6187985529798077	-1.5707963267948966	1.4170854271356785e-09	2
3141592.653589793	2735.5855855855857	1	0.42839899821678995	-0.8726646259971648	-1.1557788944723618e-09	0
3141592.653589793	763.5135135135135	3	0.015866629563584977	-0.7457315894884862	1.9396984924623115e-09	2
3141592.653589793	1184.6846846846847	2	1.0947974398873521	0.8409313668699951	1.8391959798994979e-09	2
3141592.653589793	2036.936936936937	2	0.3649324799624507	-1.1582639581416914	-7.738693467336684e-10	1
3141592.653589793	2121.171171171171	3	0.2062661843266027	-0.936131144251504	1.2964824120603016e-09	2
3141592.653589793	1952.7027027027027	2	-0.9995976625058433	-1.0947974398873521	-8.542713567839198e-10	1
3141592.653589793	1105.4054054054054	1	0.9995976625058436	-0.14279966607226324	1.1055276381909546e-10	0
3141592.653589793	2175.675675675676	3	0.14279966607226346	-0.7457315894884862	-1.1959798994974876e-09	1
3141592.653589793	2225.225225225225	1	0.39666573908962044	1.348663512904709	8.341708542713569e-10	2
3141592.653589793	936.936936936937	1	-0.23799944345377222	1.2534637355232006	1.4572864321608039e-09	0
3141592.653589793	1050.900900900901	1	0.26973270258094195	0.6822650712341471	-2.7135678391959813e-10	0
3141592.653589793	3409.4594594594596	1	0.9043978851243346	1.5707963267948966	1.015075376884422e-09	1
3141592.653589793	1809.009009009009	3	-1.3169302537775396	0.6187985529798077	-1.1959798994974876e-09	1
3141592.653589793	1967.5675675675675	1	-1.5390630676677268	-1.189997217268861	1.4371859296482414e-09	1
3141592.653589793	1135.1351351351352	1	-0.6187985529798077	-0.079333147817924	4.120603015075375e-10	1
3141592.653589793	1630.6306306306305	1	1.443863290286218	1.0630641807601826	-1.4170854271356785e-09	1
3141592.653589793	2472.972972972973	3	-0.9995976625058433	-0.17453292519943298	-1.7587939698492463e-09	2
3141592.653589793	619.8198198198198	3	-1.2851969946503699	-1.5390630676677268	-7.738693467336684e-10	1
3141592.653589793	986.4864864864865	2	0.39666573908962044	-1.189997217268861	1.21608040201005e-09	0
3141592.653589793	3677.027027027027	1	0.42839899821678995	1.189997217268861	-3.7185929648241215e-10	0
3141592.653589793	2572.072072072072	3	1.475596549413388	-1.4121300311590483	-6.934673366834171e-10	2
3141592.653589793	3171.6216216216217	2	-0.333199220835281	-0.4918655164711292	-8.341708542713569e-10	2
3141592.653589793	2111.261261261261	2	0.5870652938526382	-1.5390630676677268	1.6180904522613065e-09	0
3141592.653589793	768.4684684684685	3	1.28519699465037	-0.7457315894884862	1.7185929648241205e-09	0
3141592.653589793	2517.5675675675675	3	0.6822650712341471	-1.1265306990145216	4.723618090452262e-10	2
3141592.653589793	1169.8198198198197	2	1.126530699014522	-0.26973270258094173	1.5075376884422123e-10	0
3141592.653589793	1214.4144144144145	3	-0.14279966607226324	-1.1582639581416914	-4.522613065326633e-10	1
3141592.653589793	1714.8648648648648	1	0.5870652938526382	0.3649324799624507	-1.035175879396985e-09	2
3141592.653589793	1918.018018018018	1	0.6505318121069776	1.1582639581416916	1.708542713567837e-10	2
3141592.653589793	1214.4144144144145	1	0.9995976625058436	-0.17453292519943298	-1.3165829145728645e-09	1
3141592.653589793	1729.7297297297298	1	-1.5073298085405573	-0.30146596170811146	-1.6582914572864323e-09	2
3141592.653589793	411.7117117117117	3	-0.30146596170811146	0.30146596170811146	9.748743718592967e-10	0
3141592.653589793	2309.4594594594596	2	-1.5390630676677268	0.9043978851243346	1.6582914572864323e-09	1
3141592.653589793	684.2342342342342	1	0.4918655164711292	1.126530699014522	1.0753768844221107e-09	1
3141592.653589793	2562.162162162162	2	0.9678644033786736	0.07933314781792422	-1.2361809045226131e-09	1
3141592.653589793	3627.4774774774774	3	0.23799944345377222	-0.6505318121069773	1.1959798994974876e-09	0
3141592.653589793	2453.153153153153	1	0.30146596170811146	-0.5870652938526381	6.532663316582913e-10	2
3141592.653589793	3543.2432432432433	2	0.6187985529798077	-0.6187985529798077	-1.7386934673366834e-09	1
3141592.653589793	2314.4144144144143	3	0.6505318121069776	1.1582639581416916	1.2562814070351758e-09	0
3141592.653589793	709.009009009009	2	1.539063067667727	0.4918655164711292	-8.542713567839198e-10	0
3141592.653589793	1913.063063063063	2	1.5707963267948966	1.126530699014522	-5.0251256281407215e-11	0
3141592.653589793	3141.891891891892	1	-1.348663512904709	0.3331992208352812	-7.537688442211055e-10	0
3141592.653589793	2165.765765765766	2	-1.1265306990145216	1.189997217268861	1.21608040201005e-09	1
3141592.653589793	535.5855855855856	2	0.8091981077428256	-1.1582639581416914	-2.1105527638190968e-10	0
