axial trapping frequency (MHz) 	 velocity(m/s) 	 ion collided with 	 angleXY(rads) 	 angleZ(rads) 	 collision offset(m) 	 reorder? (1 is reorder 2 is ejection) 
3141592.653589793	1581.081081081081	2	-0.46013225734395946	1.0630641807601826	8.14070351758794e-10	0
3141592.653589793	2557.2072072072074	2	-0.42839899821678995	0.9678644033786736	-1.1055276381909546e-10	2
3141592.653589793	2745.4954954954956	1	1.475596549413388	-0.3966657390896202	4.120603015075375e-10	1
3141592.653589793	2418.4684684684685	2	0.9995976625058436	1.4121300311590486	3.5175879396984926e-10	1
3141592.653589793	2175.675675675676	2	-0.333199220835281	0.17453292519943298	2.7135678391959813e-10	1
3141592.653589793	421.6216216216216	1	1.348663512904709	-0.46013225734395946	7.1356783919598e-10	2
3141592.653589793	2413.5135135135133	2	-0.46013225734395946	1.475596549413388	2.5125628140703525e-10	1
3141592.653589793	832.8828828828829	1	1.3169302537775396	0.07933314781792422	4.522613065326633e-10	2
3141592.653589793	907.2072072072073	1	1.2534637355232006	-0.17453292519943298	-1.6381909547738694e-09	2
3141592.653589793	2200.4504504504503	1	-1.2851969946503699	1.3169302537775396	-6.331658291457286e-10	2
3141592.653589793	1125.2252252252251	2	-0.6505318121069773	0.42839899821678995	-5.929648241206031e-10	2
3141592.653589793	3429.2792792792793	2	0.30146596170811146	1.2217304763960306	-1.6783919597989952e-09	0
3141592.653589793	1254.054054054054	2	-1.0947974398873521	0.8409313668699951	-1.4974874371859296e-09	2
3141592.653589793	1115.3153153153153	1	0.9043978851243346	1.380396772031879	1.115577889447236e-09	1
3141592.653589793	2264.864864864865	1	-1.2217304763960306	1.126530699014522	-3.5175879396984926e-10	0
3141592.653589793	2150.900900900901	1	1.0630641807601826	0.30146596170811146	1.6381909547738694e-09	2
3141592.653589793	2289.6396396396394	1	1.380396772031879	1.0630641807601826	5.326633165829144e-10	1
3141592.653589793	1006.3063063063063	1	0.3649324799624507	1.2534637355232006	7.1356783919598e-10	0
3141592.653589793	585.1351351351351	2	-0.23799944345377222	1.4121300311590486	-8.14070351758794e-10	2
3141592.653589793	223.42342342342343	2	0.11106640694509373	-0.11106640694509373	1.8592964824120607e-09	0
3141592.653589793	2393.6936936936936	1	-1.1265306990145216	0.42839899821678995	-2.3115577889447236e-10	2
3141592.653589793	763.5135135135135	1	-0.6187985529798077	-0.4918655164711292	1.4371859296482414e-09	2
3141592.653589793	1794.144144144144	1	-1.1265306990145216	-0.8726646259971648	-5.527638190954775e-10	0
3141592.653589793	1566.2162162162163	1	-1.2534637355232003	1.1582639581416916	1.4170854271356785e-09	0
3141592.653589793	1922.972972972973	2	1.380396772031879	-1.0947974398873521	1.1557788944723618e-09	2
3141592.653589793	1308.5585585585586	2	-0.079333147817924	0.14279966607226346	-1.939698492462312e-09	2
3141592.653589793	530.6306306306305	1	0.5870652938526382	-1.2851969946503699	-1.3165829145728645e-09	0
3141592.653589793	1437.3873873873874	1	1.0630641807601826	-1.5390630676677268	2.3115577889447236e-10	1
3141592.653589793	2913.963963963964	2	-0.14279966607226324	-1.3803967720318788	-1.708542713567839e-10	0
3141592.653589793	2586.936936936937	1	0.4918655164711292	1.5073298085405575	1.035175879396985e-09	2
3141592.653589793	753.6036036036036	1	-0.5870652938526381	-0.3966657390896202	1.135678391959799e-09	1
3141592.653589793	1789.1891891891892	1	-0.9995976625058433	0.8091981077428256	4.120603015075375e-10	0
3141592.653589793	1759.4594594594594	1	0.5870652938526382	-0.047599888690754266	1.5376884422110554e-09	2
3141592.653589793	3067.5675675675675	1	-0.4918655164711292	0.9361311442515041	1.8592964824120607e-09	1
3141592.653589793	1278.8288288288288	2	0.11106640694509373	0.7139983303613167	-1.2160804020100505e-09	1
3141592.653589793	1120.2702702702702	2	-0.2062661843266025	-1.0947974398873521	-7.035175879396969e-11	2
3141592.653589793	1640.5405405405406	1	-1.0947974398873521	1.0947974398873521	-8.944723618090453e-10	2
3141592.653589793	1704.954954954955	2	1.443863290286218	-0.6822650712341469	6.13065326633166e-10	1
3141592.653589793	1219.3693693693695	1	-0.30146596170811146	0.5870652938526382	3.015075376884433e-11	0
3141592.653589793	1174.7747747747749	1	1.348663512904709	-0.26973270258094173	-1.7587939698492463e-09	1
3141592.653589793	733.7837837837837	1	-1.3169302537775396	0.3331992208352812	-2.1105527638190968e-10	2
3141592.653589793	927.027027027027	2	-0.9678644033786736	-0.11106640694509373	-4.924623115577891e-10	0
3141592.653589793	1283.7837837837837	2	-1.0313309216330129	-0.6187985529798077	6.13065326633166e-10	1
3141592.653589793	1496.8468468468468	2	0.42839899821678995	0.8409313668699951	-1.3768844221105527e-09	2
3141592.653589793	2254.954954954955	2	0.07933314781792422	0.9043978851243346	7.1356783919598e-10	1
3141592.653589793	2899.099099099099	2	1.2217304763960306	0.6822650712341471	-6.532663316582915e-10	2
3141592.653589793	2289.6396396396394	1	-0.17453292519943298	0.9678644033786736	-1.4974874371859296e-09	2
3141592.653589793	2240.09009009009	2	-1.0313309216330129	0.11106640694509373	7.939698492462311e-10	2
3141592.653589793	2923.873873873874	2	-0.8726646259971648	0.3331992208352812	5.527638190954773e-10	1
3141592.653589793	1209.4594594594594	1	1.348663512904709	0.015866629563584977	-1.8190954773869348e-09	1
3141592.653589793	1486.936936936937	2	-0.8726646259971648	0.4601322573439597	5.527638190954773e-10	2
3141592.653589793	1615.7657657657658	2	-0.14279966607226324	1.2534637355232006	1.5175879396984925e-09	2
3141592.653589793	3414.4144144144143	1	0.7457315894884862	0.6822650712341471	7.738693467336682e-10	1
3141592.653589793	367.1171171171171	2	-0.3649324799624507	-0.2062661843266025	2.914572864321606e-10	2
3141592.653589793	3027.927927927928	1	-0.14279966607226324	1.031330921633013	-5.0251256281407215e-11	2
3141592.653589793	2264.864864864865	2	-0.936131144251504	0.5870652938526382	1.4371859296482414e-09	2
3141592.653589793	1541.4414414414414	1	-1.0630641807601826	0.04759988869075449	-1.0954773869346736e-09	0
3141592.653589793	1432.4324324324325	1	-1.1265306990145216	1.443863290286218	-5.929648241206031e-10	0
3141592.653589793	1120.2702702702702	2	1.539063067667727	-0.30146596170811146	-1.3065326633165835e-10	2
3141592.653589793	1467.1171171171172	2	-0.3966657390896202	0.8091981077428256	2.914572864321606e-10	2
3141592.653589793	2522.5225225225226	2	0.04759988869075449	-0.6187985529798077	1.9195979899497486e-09	2
3141592.653589793	1318.4684684684685	2	0.42839899821678995	-1.4755965494133876	2.7135678391959813e-10	2
3141592.653589793	644.5945945945946	1	-0.047599888690754266	-1.5073298085405573	1.3165829145728645e-09	1
3141592.653589793	1358.1081081081081	2	-1.348663512904709	1.5073298085405575	-1.7386934673366834e-09	2
3141592.653589793	1179.7297297297298	1	0.39666573908962044	1.2217304763960306	-1.9798994974874372e-09	2
3141592.653589793	1561.2612612612613	2	-1.3169302537775396	1.126530699014522	-9.145728643216082e-10	2
3141592.653589793	1224.3243243243244	1	-0.7139983303613165	0.4918655164711292	-4.924623115577891e-10	1
3141592.653589793	2482.8828828828828	1	-0.936131144251504	-0.9995976625058433	1.5979899497487436e-09	1
3141592.653589793	1600.900900900901	1	0.26973270258094195	1.3169302537775396	-3.9195979899497504e-10	1
3141592.653589793	1546.3963963963963	2	-1.443863290286218	-0.3966657390896202	-5.929648241206031e-10	2
3141592.653589793	1472.0720720720722	2	0.2062661843266027	1.031330921633013	9.346733668341709e-10	0
3141592.653589793	3122.072072072072	2	-1.3803967720318788	-0.5870652938526381	-2e-09	0
3141592.653589793	1858.5585585585586	1	0.11106640694509373	-1.4755965494133876	1.798994974874372e-09	2
3141592.653589793	1496.8468468468468	2	0.6822650712341471	1.28519699465037	-8.743718592964824e-10	1
3141592.653589793	2225.225225225225	2	0.5235987755982991	-1.5390630676677268	8.341708542713569e-10	0
3141592.653589793	1040.9909909909911	2	1.189997217268861	-1.2851969946503699	9.14572864321608e-10	2
3141592.653589793	2210.3603603603606	1	1.475596549413388	-0.5870652938526381	-2.5125628140703525e-10	1
3141592.653589793	867.5675675675676	1	-1.348663512904709	-0.30146596170811146	-8.14070351758794e-10	1
3141592.653589793	694.1441441441441	2	-0.5553320347254684	1.348663512904709	1.7386934673366834e-09	0
3141592.653589793	1809.009009009009	1	-0.6505318121069773	0.6187985529798077	5.527638190954773e-10	0
3141592.653589793	2636.4864864864867	2	-0.9678644033786736	0.14279966607226346	-1.919597989949749e-09	2
3141592.653589793	1764.4144144144145	1	-0.11106640694509373	-1.2534637355232003	1.1758793969849247e-09	0
3141592.653589793	847.7477477477478	2	-0.6187985529798077	0.9995976625058436	1.6381909547738694e-09	2
3141592.653589793	1615.7657657657658	1	-0.46013225734395946	-0.6187985529798077	1.9195979899497486e-09	0
3141592.653589793	2175.675675675676	1	-1.1582639581416914	-1.1265306990145216	4.120603015075375e-10	2
3141592.653589793	3062.612612612613	2	-0.26973270258094173	-0.14279966607226324	-1.6381909547738694e-09	2
3141592.653589793	1645.4954954954956	2	0.30146596170811146	1.0947974398873521	-1.909547738693468e-10	0
3141592.653589793	768.4684684684685	2	1.475596549413388	-0.015866629563584755	1.035175879396985e-09	1
3141592.653589793	1472.0720720720722	2	-1.4121300311590483	0.3331992208352812	9.045226130653257e-11	2
3141592.653589793	2408.5585585585586	2	1.4121300311590486	-1.2534637355232003	-1.0954773869346736e-09	1
3141592.653589793	1695.045045045045	2	1.3169302537775396	1.2534637355232006	1.708542713567837e-10	1
3141592.653589793	1541.4414414414414	2	1.475596549413388	0.42839899821678995	-1.798994974874372e-09	0
3141592.653589793	2289.6396396396394	1	-1.5707963267948966	-0.936131144251504	8.542713567839198e-10	2
3141592.653589793	936.936936936937	1	-1.5390630676677268	1.539063067667727	-1.6381909547738694e-09	1
3141592.653589793	1372.972972972973	1	-1.4121300311590483	0.4918655164711292	-1.0552763819095478e-09	0
3141592.653589793	1640.5405405405406	2	0.9043978851243346	-1.0313309216330129	1.9798994974874372e-09	0
3141592.653589793	2220.2702702702704	1	-0.8409313668699951	-0.6505318121069773	-3.7185929648241215e-10	0
3141592.653589793	1368.018018018018	2	1.2534637355232006	0.26973270258094195	-1.1758793969849247e-09	0
3141592.653589793	2368.9189189189187	1	1.031330921633013	1.5073298085405575	-4.924623115577891e-10	2
3141592.653589793	3315.3153153153153	2	1.443863290286218	0.7774648486156561	1.0050251256281443e-11	1
3141592.653589793	600.0	1	0.39666573908962044	1.031330921633013	-1.477386934673367e-09	0
3141592.653589793	530.6306306306305	2	-0.26973270258094173	-1.2217304763960306	1.1055276381909546e-10	2
3141592.653589793	684.2342342342342	2	-1.1265306990145216	-0.26973270258094173	1.5577889447236183e-09	2
3141592.653589793	1120.2702702702702	2	-1.0630641807601826	0.07933314781792422	2.914572864321606e-10	0
3141592.653589793	2428.3783783783783	2	-0.11106640694509373	-1.0947974398873521	1.6582914572864323e-09	0
3141592.653589793	1833.7837837837837	1	0.2062661843266027	1.2534637355232006	1.7788944723618092e-09	0
3141592.653589793	897.2972972972973	1	-1.4755965494133876	-1.0313309216330129	9.748743718592967e-10	0
3141592.653589793	1625.6756756756756	1	-1.5707963267948966	1.0947974398873521	-1.3165829145728645e-09	0
3141592.653589793	1422.5225225225224	1	1.5707963267948966	0.26973270258094195	-1.7587939698492463e-09	0
3141592.653589793	2309.4594594594596	1	1.0947974398873521	0.4601322573439597	3.115577889447235e-10	0
3141592.653589793	2116.2162162162163	2	-1.0630641807601826	-0.5235987755982987	1.3065326633165835e-10	0
3141592.653589793	927.027027027027	2	0.5870652938526382	-1.4755965494133876	2.914572864321606e-10	2
3141592.653589793	1303.6036036036037	1	1.4121300311590486	0.2062661843266027	1.8592964824120607e-09	0
3141592.653589793	2145.945945945946	2	-1.1582639581416914	0.7139983303613167	-9.346733668341709e-10	2
3141592.653589793	2527.4774774774774	2	0.015866629563584977	-1.348663512904709	1.3065326633165835e-10	0
3141592.653589793	1680.1801801801803	1	-0.333199220835281	-0.7139983303613165	4.321608040201004e-10	2
3141592.653589793	1615.7657657657658	1	0.42839899821678995	0.5870652938526382	1.9195979899497486e-09	1
3141592.653589793	1823.873873873874	2	-0.7457315894884862	1.1582639581416916	1.8391959798994979e-09	2
3141592.653589793	907.2072072072073	2	0.9995976625058436	-1.348663512904709	-1.6984924623115579e-09	1
3141592.653589793	946.8468468468468	2	0.9678644033786736	-0.9043978851243344	-1.8391959798994977e-09	0
3141592.653589793	2165.765765765766	1	-1.3169302537775396	1.189997217268861	1.6180904522613065e-09	1
3141592.653589793	2383.7837837837837	2	-1.5707963267948966	0.11106640694509373	1.9798994974874372e-09	1
3141592.653589793	1680.1801801801803	1	0.6187985529798077	-0.015866629563584755	1.909547738693466e-10	2
3141592.653589793	1407.6576576576576	1	-1.5073298085405573	-0.17453292519943298	-6.331658291457286e-10	0
3141592.653589793	1016.2162162162163	2	1.126530699014522	0.5235987755982991	-1.035175879396985e-09	0
3141592.653589793	3057.6576576576576	1	-0.14279966607226324	0.4918655164711292	7.537688442211053e-10	2
3141592.653589793	1363.063063063063	2	0.07933314781792422	0.6505318121069776	2.7135678391959813e-10	2
3141592.653589793	1714.8648648648648	2	0.6822650712341471	0.4601322573439597	1.6381909547738694e-09	0
3141592.653589793	2418.4684684684685	1	0.8726646259971647	-0.6505318121069773	-1.7788944723618092e-09	1
3141592.653589793	922.072072072072	2	-0.047599888690754266	0.9361311442515041	3.115577889447235e-10	0
3141592.653589793	1828.8288288288288	2	0.015866629563584977	0.8091981077428256	1.5979899497487436e-09	0
3141592.653589793	1452.2522522522522	2	-0.14279966607226324	0.8726646259971647	-5.125628140703517e-10	2
3141592.653589793	2051.801801801802	2	0.8409313668699951	0.8091981077428256	1.8994974874371857e-09	1
3141592.653589793	1174.7747747747749	1	0.6505318121069776	0.4601322573439597	-1.6180904522613065e-09	2
3141592.653589793	1789.1891891891892	2	0.3649324799624507	-0.30146596170811146	-6.733668341708544e-10	2
3141592.653589793	1120.2702702702702	1	0.7139983303613167	1.3169302537775396	-5.929648241206031e-10	2
3141592.653589793	2190.5405405405404	1	-1.4755965494133876	0.42839899821678995	1.7185929648241205e-09	2
3141592.653589793	1164.8648648648648	2	-0.9678644033786736	0.7139983303613167	1.7587939698492463e-09	0
3141592.653589793	2354.054054054054	1	0.26973270258094195	0.9361311442515041	2.914572864321606e-10	2
3141592.653589793	2190.5405405405404	2	-0.6505318121069773	0.11106640694509373	-9.547738693467338e-10	2
3141592.653589793	1714.8648648648648	2	-0.9995976625058433	0.6822650712341471	-3.9195979899497504e-10	1
3141592.653589793	3042.7927927927926	2	0.9678644033786736	-0.9043978851243344	1.879396984924623e-09	0
3141592.653589793	2200.4504504504503	2	-0.23799944345377222	-0.7774648486156558	4.120603015075375e-10	1
3141592.653589793	2145.945945945946	2	0.6822650712341471	-0.2062661843266025	-8.341708542713569e-10	2
3141592.653589793	629.7297297297297	2	0.3649324799624507	0.30146596170811146	1.3768844221105527e-09	0
3141592.653589793	1719.8198198198197	1	-1.0630641807601826	-0.8409313668699951	-1.8793969849246232e-09	2
3141592.653589793	2809.90990990991	2	1.5707963267948966	1.189997217268861	1.035175879396985e-09	2
3141592.653589793	1065.7657657657658	1	1.0630641807601826	-1.348663512904709	1.2964824120603016e-09	0
3141592.653589793	1774.3243243243244	1	-1.1265306990145216	1.4121300311590486	4.321608040201004e-10	1
3141592.653589793	1779.2792792792793	2	-1.5073298085405573	-0.9678644033786736	-8.542713567839198e-10	1
3141592.653589793	961.7117117117117	2	-1.4755965494133876	1.5707963267948966	1.2763819095477387e-09	2
3141592.653589793	2448.198198198198	1	-0.5235987755982987	-0.3649324799624507	-6.331658291457286e-10	2
3141592.653589793	1640.5405405405406	2	-0.6505318121069773	0.9995976625058436	-7.035175879396969e-11	2
3141592.653589793	1883.3333333333333	2	1.126530699014522	-1.4121300311590483	5.527638190954773e-10	0
3141592.653589793	2676.126126126126	1	1.2217304763960306	-0.5235987755982987	-1.4170854271356785e-09	2
3141592.653589793	1199.5495495495495	2	0.14279966607226346	-0.5870652938526381	1.5577889447236183e-09	1
3141592.653589793	3191.4414414414414	1	-0.8726646259971648	1.539063067667727	2.7135678391959813e-10	2
3141592.653589793	2621.6216216216217	1	-0.5870652938526381	0.7457315894884862	-1.1758793969849247e-09	2
3141592.653589793	1263.963963963964	2	-0.2062661843266025	-0.42839899821678995	-3.316582914572866e-10	2
3141592.653589793	783.3333333333334	1	-1.0630641807601826	-0.3966657390896202	-1.577889447236181e-09	0
3141592.653589793	857.6576576576576	2	-1.0313309216330129	-0.015866629563584755	1.3165829145728645e-09	1
3141592.653589793	1303.6036036036037	1	0.7139983303613167	1.539063067667727	-1.6984924623115579e-09	0
3141592.653589793	2200.4504504504503	2	-0.3649324799624507	-1.5707963267948966	-9.346733668341709e-10	2
3141592.653589793	2770.2702702702704	2	-0.2062661843266025	-0.6505318121069773	-8.341708542713569e-10	0
3141592.653589793	2126.126126126126	2	0.6187985529798077	0.17453292519943298	-1.035175879396985e-09	0
3141592.653589793	936.936936936937	1	-0.7139983303613165	1.0947974398873521	-1.0050251256281443e-11	0
3141592.653589793	2091.4414414414414	2	-1.2217304763960306	0.6187985529798077	-6.532663316582915e-10	1
3141592.653589793	1486.936936936937	1	1.1582639581416916	-0.015866629563584755	-1.8793969849246232e-09	1
3141592.653589793	1432.4324324324325	2	1.2217304763960306	-1.4755965494133876	9.748743718592967e-10	1
3141592.653589793	1060.8108108108108	2	-1.3169302537775396	-0.8409313668699951	-1.0150753768844222e-09	0
3141592.653589793	2111.261261261261	2	0.8091981077428256	-0.7139983303613165	-7.1356783919598e-10	2
3141592.653589793	986.4864864864865	2	-0.7457315894884862	1.5073298085405575	5.527638190954773e-10	1
3141592.653589793	1085.5855855855855	2	0.23799944345377222	-0.8409313668699951	-1.3165829145728645e-09	0
3141592.653589793	669.3693693693693	1	0.11106640694509373	-1.2851969946503699	1.236180904522613e-09	0
3141592.653589793	1794.144144144144	1	0.5553320347254687	-0.3966657390896202	-6.532663316582915e-10	2
3141592.653589793	773.4234234234234	1	1.4121300311590486	0.07933314781792422	8.14070351758794e-10	0
3141592.653589793	2408.5585585585586	2	0.42839899821678995	-1.4121300311590483	-9.045226130653257e-11	2
3141592.653589793	1784.2342342342342	2	-0.5553320347254684	0.6822650712341471	-1.0050251256281443e-11	1
3141592.653589793	1898.1981981981983	1	0.9043978851243346	0.11106640694509373	-1.7788944723618092e-09	2
3141592.653589793	1526.5765765765766	1	-0.5235987755982987	-1.4755965494133876	6.733668341708542e-10	0
3141592.653589793	1100.4504504504505	2	-0.30146596170811146	0.04759988869075449	8.14070351758794e-10	1
3141592.653589793	2730.6306306306305	1	0.30146596170811146	-0.14279966607226324	1.7587939698492463e-09	0
3141592.653589793	1739.6396396396397	2	-1.5707963267948966	-0.6187985529798077	8.743718592964822e-10	0
3141592.653589793	1382.882882882883	2	0.11106640694509373	1.475596549413388	-1.4371859296482414e-09	2
3141592.653589793	3181.5315315315315	1	-1.4121300311590483	0.5235987755982991	3.316582914572864e-10	0
3141592.653589793	2740.5405405405404	1	-0.333199220835281	1.189997217268861	1.6984924623115577e-09	0
3141592.653589793	1382.882882882883	1	-0.11106640694509373	1.5073298085405575	-9.145728643216082e-10	2
3141592.653589793	1135.1351351351352	1	-0.46013225734395946	-0.079333147817924	7.738693467336682e-10	0
3141592.653589793	768.4684684684685	1	-0.26973270258094173	-0.46013225734395946	-1.7587939698492463e-09	2
3141592.653589793	733.7837837837837	2	-0.8726646259971648	-1.5390630676677268	-1.1557788944723618e-09	2
3141592.653589793	2572.072072072072	2	-0.9995976625058433	-1.348663512904709	2.914572864321606e-10	2
3141592.653589793	1749.5495495495495	1	-1.1265306990145216	0.015866629563584977	4.120603015075375e-10	0
3141592.653589793	4534.2342342342345	1	0.3331992208352812	0.30146596170811146	1.3768844221105527e-09	1
3141592.653589793	2121.171171171171	2	-1.348663512904709	-1.348663512904709	-4.321608040201006e-10	1
3141592.653589793	2998.198198198198	2	-0.11106640694509373	-0.6505318121069773	-1.8190954773869348e-09	1
3141592.653589793	1244.144144144144	1	-1.0313309216330129	-1.2217304763960306	4.321608040201004e-10	2
3141592.653589793	1467.1171171171172	2	0.2062661843266027	1.2534637355232006	9.14572864321608e-10	1
3141592.653589793	1244.144144144144	2	-0.333199220835281	0.4918655164711292	1.1758793969849247e-09	2
3141592.653589793	2591.891891891892	1	0.3331992208352812	1.380396772031879	1.9396984924623115e-09	2
3141592.653589793	381.98198198198196	2	-0.5553320347254684	-1.5390630676677268	1.4572864321608039e-09	1
3141592.653589793	2398.6486486486488	2	0.5553320347254687	0.9043978851243346	-1.1155778894472362e-09	0
3141592.653589793	1764.4144144144145	2	-1.2217304763960306	-0.30146596170811146	-1.1055276381909546e-10	2
3141592.653589793	2938.738738738739	2	-0.9043978851243344	-1.2534637355232003	1.015075376884422e-09	0
3141592.653589793	1561.2612612612613	1	-0.5870652938526381	0.23799944345377222	1.8994974874371857e-09	2
3141592.653589793	1229.2792792792793	2	-0.5235987755982987	1.031330921633013	4.321608040201004e-10	2
3141592.653589793	1942.7927927927929	2	0.6187985529798077	-0.46013225734395946	-1.4170854271356785e-09	2
3141592.653589793	2017.1171171171172	1	0.11106640694509373	1.1582639581416916	-3.9195979899497504e-10	0
3141592.653589793	1764.4144144144145	1	-1.189997217268861	-1.348663512904709	-9.346733668341709e-10	0
3141592.653589793	1571.1711711711712	2	-0.8409313668699951	1.539063067667727	-1.035175879396985e-09	1
3141592.653589793	941.8918918918919	2	0.23799944345377222	-1.443863290286218	1.6381909547738694e-09	0
3141592.653589793	2319.3693693693695	1	-0.4918655164711292	-0.6822650712341469	8.14070351758794e-10	0
3141592.653589793	3196.3963963963965	1	1.475596549413388	-0.6822650712341469	-3.7185929648241215e-10	1
3141592.653589793	733.7837837837837	2	-0.9043978851243344	-0.5235987755982987	9.748743718592967e-10	1
3141592.653589793	813.063063063063	1	1.443863290286218	1.0630641807601826	-1.3768844221105527e-09	0
3141592.653589793	2289.6396396396394	1	-1.5390630676677268	0.11106640694509373	1.115577889447236e-09	0
3141592.653589793	2621.6216216216217	1	1.5073298085405575	-0.3649324799624507	6.532663316582913e-10	1
3141592.653589793	1893.2432432432433	2	-1.4121300311590483	-1.2851969946503699	1.1055276381909546e-10	0
3141592.653589793	2507.6576576576576	1	1.189997217268861	-1.189997217268861	-1.1055276381909546e-10	2
3141592.653589793	1620.7207207207207	2	0.9995976625058436	0.3331992208352812	-1.4974874371859296e-09	1
3141592.653589793	2705.8558558558557	1	-0.8726646259971648	0.8409313668699951	-3.9195979899497504e-10	0
3141592.653589793	2775.225225225225	2	-0.14279966607226324	0.6187985529798077	1.3969849246231156e-09	0
3141592.653589793	2264.864864864865	2	-1.0630641807601826	1.380396772031879	3.316582914572864e-10	2
3141592.653589793	1967.5675675675675	1	0.4601322573439597	1.0630641807601826	1.8592964824120607e-09	0
3141592.653589793	3642.3423423423424	1	-0.7774648486156558	0.015866629563584977	-1.0753768844221107e-09	0
3141592.653589793	1382.882882882883	2	0.9678644033786736	-1.5707963267948966	1.6381909547738694e-09	2
3141592.653589793	1551.3513513513515	1	-0.17453292519943298	-1.348663512904709	-1.7386934673366834e-09	1
3141592.653589793	1224.3243243243244	2	1.348663512904709	-0.3966657390896202	1.0552763819095478e-09	2
3141592.653589793	1932.882882882883	2	-0.5553320347254684	1.5707963267948966	-1.939698492462312e-09	1
3141592.653589793	193.6936936936937	2	-0.079333147817924	0.6505318121069776	4.924623115577891e-10	2
3141592.653589793	1135.1351351351352	2	0.7457315894884862	-0.14279966607226324	-1.0753768844221107e-09	0
3141592.653589793	1283.7837837837837	2	0.7139983303613167	-0.015866629563584755	-3.115577889447237e-10	2
3141592.653589793	1937.837837837838	2	0.6505318121069776	-1.4121300311590483	-2e-09	2
3141592.653589793	3013.063063063063	2	-0.6822650712341469	-1.0313309216330129	-9.949748743718593e-10	1
3141592.653589793	2354.054054054054	2	-0.9043978851243344	0.7139983303613167	1.6582914572864323e-09	2
3141592.653589793	1620.7207207207207	2	0.9678644033786736	0.4918655164711292	1.0753768844221107e-09	2
3141592.653589793	1308.5585585585586	2	0.5235987755982991	-0.5553320347254684	-3.9195979899497504e-10	2
3141592.653589793	1779.2792792792793	2	0.26973270258094195	-0.5870652938526381	1.0050251256281443e-11	2
3141592.653589793	733.7837837837837	1	0.3649324799624507	-0.4918655164711292	3.015075376884433e-11	2
3141592.653589793	1145.045045045045	2	0.04759988869075449	-1.0947974398873521	-1.35678391959799e-09	1
3141592.653589793	2076.5765765765764	1	-0.42839899821678995	0.9361311442515041	1.5979899497487436e-09	1
3141592.653589793	1244.144144144144	1	-1.348663512904709	-0.5235987755982987	-1.2562814070351758e-09	2
3141592.653589793	1818.918918918919	1	0.8726646259971647	1.475596549413388	1.9195979899497486e-09	0
3141592.653589793	2700.900900900901	1	0.17453292519943298	0.39666573908962044	-3.5175879396984926e-10	1
3141592.653589793	2487.837837837838	1	-0.8726646259971648	-0.46013225734395946	-2.914572864321608e-10	2
3141592.653589793	2978.3783783783783	1	1.3169302537775396	-0.8726646259971648	6.532663316582913e-10	2
3141592.653589793	1764.4144144144145	1	0.3331992208352812	-0.8409313668699951	1.6381909547738694e-09	2
3141592.653589793	3409.4594594594596	2	-0.46013225734395946	-0.11106640694509373	-6.733668341708544e-10	2
3141592.653589793	1363.063063063063	2	0.5235987755982991	-0.7139983303613165	1.6783919597989952e-09	0
3141592.653589793	1828.8288288288288	2	-0.46013225734395946	1.5707963267948966	-4.120603015075377e-10	2
3141592.653589793	2200.4504504504503	1	0.39666573908962044	0.8409313668699951	1.7788944723618092e-09	0
3141592.653589793	1590.990990990991	2	0.42839899821678995	-0.8409313668699951	4.723618090452262e-10	2
3141592.653589793	2770.2702702702704	2	-1.2534637355232003	0.6505318121069776	-4.321608040201006e-10	2
3141592.653589793	1021.1711711711712	2	0.07933314781792422	0.30146596170811146	1.8391959798994979e-09	2
3141592.653589793	773.4234234234234	2	-0.5870652938526381	1.3169302537775396	-1.6180904522613065e-09	0
3141592.653589793	520.7207207207207	1	-0.8726646259971648	0.4601322573439597	-1.7587939698492463e-09	1
3141592.653589793	2046.8468468468468	1	-0.14279966607226324	1.5707963267948966	-1.6381909547738694e-09	2
3141592.653589793	1244.144144144144	2	-0.23799944345377222	-0.2062661843266025	1.135678391959799e-09	2
3141592.653589793	1303.6036036036037	2	-0.5553320347254684	-0.333199220835281	1.135678391959799e-09	2
3141592.653589793	3042.7927927927926	2	-1.3803967720318788	-1.5707963267948966	-1.0552763819095478e-09	2
3141592.653589793	2354.054054054054	2	-0.8726646259971648	1.0947974398873521	1.1055276381909546e-10	2
3141592.653589793	471.1711711711712	2	-0.23799944345377222	0.2062661843266027	-9.547738693467338e-10	1
3141592.653589793	1254.054054054054	2	-0.9043978851243344	-0.3649324799624507	7.537688442211053e-10	2
3141592.653589793	1045.9459459459458	1	0.8091981077428256	-1.2534637355232003	1.236180904522613e-09	0
3141592.653589793	1595.945945945946	1	0.8091981077428256	-0.2062661843266025	-9.949748743718593e-10	1
3141592.653589793	2393.6936936936936	2	0.7139983303613167	-1.0947974398873521	6.331658291457284e-10	0
3141592.653589793	1353.1531531531532	2	-0.7774648486156558	-0.5553320347254684	-1.2562814070351758e-09	1
3141592.653589793	1318.4684684684685	2	1.1582639581416916	0.7774648486156561	-6.13065326633166e-10	2
3141592.653589793	1204.5045045045044	1	1.380396772031879	0.5553320347254687	6.733668341708542e-10	2
3141592.653589793	2953.6036036036035	1	1.1582639581416916	-0.3966657390896202	-8.944723618090453e-10	1
3141592.653589793	2468.018018018018	2	1.5073298085405575	-1.5073298085405573	1.5979899497487436e-09	2
3141592.653589793	1942.7927927927929	2	0.39666573908962044	1.4121300311590486	-3.015075376884433e-11	2
